data_index,predicted_y_cet,predicted_d_cet,ground_truth_y_cet,ground_truth_d_cet,mae_loss_y_cet,mse_loss_y_cet,mae_loss_d_cet,mse_loss_d_cet,predicted_y_cevae,predicted_d_cevae,ground_truth_y_cevae,ground_truth_d_cevae,mae_loss_y_cevae,mse_loss_y_cevae,mae_loss_d_cevae,mse_loss_d_cevae,predicted_y_itransformer,predicted_d_itransformer,ground_truth_y,ground_truth_d,mae_loss_y_itransformer,mse_loss_y_itransformer,mae_loss_d_itransformer,mse_loss_d_itransformer,combined_loss_cet,combined_loss_cevae,combined_loss_itransformer
255,8.874494880437851,8.912277102470398,8.000000238418579,6.9999998807907104,0.8744945526123047,0.7647407054901123,1.9122772216796875,3.656804084777832,4.009512305259705,2.3979391306638718,8.000000238418579,6.9999998807907104,3.990487575531006,15.923991203308105,4.602060794830322,21.17896270751953,4.15653321146965,3.562141567468643,8.000000238418579,6.9999998807907104,3.8434667587280273,14.772236824035645,3.4378583431243896,11.818869590759277,1.393385887145996,4.296274185180664,3.6406625509262085
844,0.8608056306838989,19.49983584880829,1.0000000298023224,19.00000023841858,0.13919436931610107,0.019375072792172432,0.4998359680175781,0.2498359978199005,2.7541604340076447,18.722808003425598,1.0000000298023224,19.00000023841858,1.7541604042053223,3.0770788192749023,0.277191162109375,0.07683493942022324,1.079995036125183,19.10151207447052,1.0000000298023224,19.00000023841858,0.0799950361251831,0.006399205885827541,0.10151290893554688,0.010304871015250683,0.3195151686668396,1.0156757831573486,0.09075397253036499
698,0.0,3.6972804367542267,1.0000000298023224,5.000000149011612,1.0,1.0,1.3027195930480957,1.6970783472061157,2.7438703179359436,3.496088981628418,1.0000000298023224,5.000000149011612,1.7438702583312988,3.041083574295044,1.503911018371582,2.2617483139038086,0.8978477865457535,4.88928034901619,1.0000000298023224,5.000000149011612,0.10215222835540771,0.010435077361762524,0.11071968078613281,0.012258848175406456,1.1513597965240479,1.6238906383514404,0.10643595457077026
983,3.142352432012558,0.0,0.0,0.0,3.142352342605591,9.874378204345703,0.0,0.0,4.776948630809784,1.4793853908777237,0.0,0.0,4.77694845199585,22.819236755371094,1.4793853759765625,2.1885809898376465,-0.025156840682029724,-0.03385913372039795,0.0,0.0,0.025156840682029724,0.0006328666349872947,0.03385913372039795,0.0011464409762993455,1.5711761713027954,3.128166913986206,0.029507987201213837
398,9.071232497692108,3.2708443105220795,11.000000327825546,3.000000089406967,1.928767204284668,3.7201428413391113,0.2708442211151123,0.07335659116506577,8.754550069570541,2.2513162046670914,11.000000327825546,3.000000089406967,2.245450019836426,5.042045593261719,0.7486836910247803,0.5605272650718689,11.137251377105713,2.9781026542186737,11.000000327825546,3.000000089406967,0.1372509002685547,0.018837809562683105,0.021897315979003906,0.0004794924461748451,1.0998057126998901,1.497066855430603,0.0795741081237793
304,4.899890094995499,0.0,7.000000208616257,1.0000000298023224,2.1001100540161133,4.410462379455566,1.0,1.0,3.1614611372351646,1.276614472270012,7.000000208616257,1.0000000298023224,3.838538885116577,14.734380722045898,0.2766144275665283,0.07651554048061371,7.014089494943619,0.9168497025966644,7.000000208616257,1.0000000298023224,0.014089584350585938,0.00019851638353429735,0.08315026760101318,0.006913966964930296,1.5500550270080566,2.0575766563415527,0.04861992597579956
998,0.6138512045145035,0.09479042887687683,0.0,0.0,0.6138511896133423,0.37681329250335693,0.09479042887687683,0.008985225111246109,0.7718565613031387,0.8832480758428574,0.0,0.0,0.7718565464019775,0.5957625508308411,0.8832480907440186,0.7801271677017212,-0.002317070960998535,-0.04144600033760071,0.0,0.0,0.002317070960998535,5.368817710404983e-06,0.04144600033760071,0.0017177709378302097,0.35432080924510956,0.827552318572998,0.02188153564929962
714,0.0,0.1236695647239685,0.0,0.0,0.0,0.0,0.1236695647239685,0.01529416162520647,0.150801882147789,0.24462637305259705,0.0,0.0,0.150801882147789,0.022741207852959633,0.24462637305259705,0.0598420612514019,0.0024370551109313965,-0.05008813738822937,0.0,0.0,0.0024370551109313965,5.939237780694384e-06,0.05008813738822937,0.0025088214315474033,0.06183478236198425,0.19771412760019302,0.026262596249580383
201,0.8779259920120239,1.8223215639591217,5.000000149011612,2.0000000596046448,4.122074127197266,16.99149513244629,0.17767846584320068,0.03156963735818863,0.8645883277058601,0.6767935454845428,5.000000149011612,2.0000000596046448,4.135411739349365,17.10163116455078,1.3232064247131348,1.7508752346038818,2.812015414237976,1.522792935371399,5.000000149011612,2.0000000596046448,2.1879844665527344,4.787275791168213,0.4772070646286011,0.22772657871246338,2.149876296520233,2.72930908203125,1.3325957655906677
1380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5834047347307205,0.4742737412452698,0.0,0.0,0.5834047198295593,0.3403610587120056,0.4742737412452698,0.22493557631969452,-0.0619845986366272,0.005375027656555176,0.0,0.0,0.0619845986366272,0.0038420904893428087,0.005375027656555176,2.8890923204016872e-05,0.0,0.5288392305374146,0.033679813146591187
488,3.6053407788276672,5.950778484344482,5.000000149011612,6.000000178813934,1.3946592807769775,1.9450745582580566,0.04922151565551758,0.0024227576795965433,2.5270432233810425,3.1450684666633606,5.000000149011612,6.000000178813934,2.472956657409668,6.115514755249023,2.854931592941284,8.150634765625,4.263191252946854,5.905905723571777,5.000000149011612,6.000000178813934,0.7368087768554688,0.5428871512413025,0.09409427642822266,0.008853732608258724,0.7219403982162476,2.663944125175476,0.4154515266418457
641,7.147402703762054,5.573938429355621,7.000000208616257,6.000000178813934,0.14740276336669922,0.02172757498919964,0.42606163024902344,0.1815285086631775,8.629671156406403,6.10934180021286,7.000000208616257,6.000000178813934,1.6296710968017578,2.6558279991149902,0.10934162139892578,0.01195558998733759,7.080227315425873,5.7267162799835205,7.000000208616257,6.000000178813934,0.08022737503051758,0.006436431780457497,0.2732839584350586,0.07468412071466446,0.28673219680786133,0.8695063591003418,0.17675566673278809
1466,0.0,1.0997999608516693,1.0000000298023224,1.0000000298023224,1.0,1.0,0.0997999906539917,0.009960038587450981,3.1864016130566597,1.6593219488859177,1.0000000298023224,1.0000000298023224,2.186401605606079,4.7803521156311035,0.6593219041824341,0.43470537662506104,1.104365587234497,0.8711150884628296,1.0000000298023224,1.0000000298023224,0.10436558723449707,0.010892176069319248,0.1288849115371704,0.01661132089793682,0.5498999953269958,1.4228617548942566,0.11662524938583374
1224,3.974415957927704,3.5539462566375732,7.000000208616257,4.0000001192092896,3.0255839824676514,9.154158592224121,0.44605374336242676,0.1989639401435852,3.958685986697674,1.801842138171196,7.000000208616257,4.0000001192092896,3.041314125061035,9.249591827392578,2.198157787322998,4.831897735595703,6.953527003526688,3.6969926059246063,7.000000208616257,4.0000001192092896,0.046473026275634766,0.002159742172807455,0.3030073642730713,0.09181345999240875,1.735818862915039,2.6197359561920166,0.17474019527435303
1492,0.8064896911382675,0.0,0.0,0.0,0.8064897060394287,0.6504256725311279,0.0,0.0,2.8093142956495285,2.941920220851898,0.0,0.0,2.809314250946045,7.892246723175049,2.941920280456543,8.654894828796387,0.04295875132083893,0.15616723895072937,0.0,0.0,0.04295875132083893,0.0018454543314874172,0.15616723895072937,0.024388207122683525,0.40324485301971436,2.875617265701294,0.09956299513578415
648,12.157679200172424,5.492453455924988,12.000000357627869,5.000000149011612,0.15767955780029297,0.02486284263432026,0.49245357513427734,0.24251052737236023,8.02709698677063,7.06958544254303,12.000000357627869,5.000000149011612,3.972903251647949,15.783960342407227,2.0695853233337402,4.283183574676514,11.880834460258484,4.976333111524582,12.000000357627869,5.000000149011612,0.11916542053222656,0.01420039776712656,0.023666858673095703,0.0005601202137768269,0.32506656646728516,3.0212442874908447,0.07141613960266113
678,2.7206278145313263,0.8331764936447144,4.0000001192092896,1.0000000298023224,1.279372215270996,1.6367932558059692,0.16682350635528564,0.027830082923173904,6.759990602731705,2.1659707576036453,4.0000001192092896,1.0000000298023224,2.759990692138672,7.61754846572876,1.165970802307129,1.3594878911972046,3.800686776638031,1.1136722266674042,4.0000001192092896,1.0000000298023224,0.19931316375732422,0.039725735783576965,0.11367225646972656,0.012921381741762161,0.7230978608131409,1.9629807472229004,0.1564927101135254
1102,8.30581820011139,6.5755510330200195,9.000000268220901,6.000000178813934,0.6941814422607422,0.4818878769874573,0.5755510330200195,0.33125898241996765,10.984028667211533,5.370395481586456,9.000000268220901,6.000000178813934,1.9840288162231445,3.936370372772217,0.6296043395996094,0.39640161395072937,9.163740277290344,5.711659908294678,9.000000268220901,6.000000178813934,0.1637401580810547,0.026810839772224426,0.28834009170532227,0.08314000815153122,0.6348662376403809,1.306816577911377,0.22604012489318848
874,0.0,0.4251379370689392,0.0,0.0,0.0,0.0,0.4251379370689392,0.1807422637939453,0.41323770582675934,0.52717724442482,0.0,0.0,0.41323769092559814,0.17076538503170013,0.5271772146224976,0.2779158055782318,-0.13868938386440277,-0.035849034786224365,0.0,0.0,0.13868938386440277,0.01923474483191967,0.035849034786224365,0.0012851533247157931,0.2125689685344696,0.47020745277404785,0.08726920932531357
1405,0.0,2.210273265838623,1.0000000298023224,2.0000000596046448,1.0,1.0,0.21027326583862305,0.044214844703674316,0.9428693801164627,0.6355578452348709,1.0000000298023224,2.0000000596046448,0.057130634784698486,0.0032639093697071075,1.3644421100616455,1.8617023229599,1.0179022550582886,1.9888385832309723,1.0000000298023224,2.0000000596046448,0.017902255058288574,0.0003204907407052815,0.011161446571350098,0.00012457788398023695,0.6051366329193115,0.710786372423172,0.014531850814819336
155,16.083318650722504,6.2259480357170105,15.000000447034836,6.9999998807907104,1.0833187103271484,1.173579454421997,0.7740521430969238,0.5991567373275757,9.498800933361053,4.802216112613678,15.000000447034836,6.9999998807907104,5.501198768615723,30.263187408447266,2.197783946990967,4.830254077911377,15.11606740951538,6.98477566242218,15.000000447034836,6.9999998807907104,0.11606788635253906,0.013471754267811775,0.015224456787109375,0.0002317840844625607,0.9286854267120361,3.8494913578033447,0.06564617156982422
1092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36132538318634033,0.4767807871103287,0.0,0.0,0.36132538318634033,0.13055603206157684,0.4767807722091675,0.22731991112232208,-0.008231699466705322,-0.01857820153236389,0.0,0.0,0.008231699466705322,6.776087684556842e-05,0.01857820153236389,0.0003451495722401887,0.0,0.4190530776977539,0.013404950499534607
1381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3856482356786728,0.36986540257930756,0.0,0.0,0.385648250579834,0.14872457087039948,0.36986541748046875,0.13680042326450348,-0.1777988076210022,0.15505197644233704,0.0,0.0,0.1777988076210022,0.03161241486668587,0.15505197644233704,0.02404111623764038,0.0,0.37775683403015137,0.16642539203166962
1317,0.5626401007175446,0.3987627327442169,1.0000000298023224,1.0000000298023224,0.43735992908477783,0.1912837028503418,0.6012372970581055,0.3614862859249115,2.598208576440811,1.275414139032364,1.0000000298023224,1.0000000298023224,1.5982086658477783,2.5542709827423096,0.2754141092300415,0.07585293054580688,1.388933077454567,1.2456344664096832,1.0000000298023224,1.0000000298023224,0.38893306255340576,0.15126892924308777,0.24563443660736084,0.06033627688884735,0.5192986130714417,0.9368113875389099,0.3172837495803833
753,7.483838751912117,10.284276843070984,7.000000208616257,10.000000298023224,0.4838385581970215,0.23409974575042725,0.28427696228027344,0.08081339299678802,5.755741462111473,9.242021083831787,7.000000208616257,10.000000298023224,1.2442584037780762,1.548179030418396,0.7579784393310547,0.5745313167572021,7.055597126483917,9.989403009414673,7.000000208616257,10.000000298023224,0.05559730529785156,0.003091060323640704,0.01059722900390625,0.00011230126256123185,0.38405776023864746,1.0011184215545654,0.033097267150878906
1530,0.0,8.799022555351257,3.000000089406967,8.999999940395355,3.0,9.0,0.20097732543945312,0.04039188474416733,1.8225371092557907,6.0775938630104065,3.000000089406967,8.999999940395355,1.1774629354476929,1.3864189386367798,2.9224061965942383,8.540457725524902,3.0033311247825623,9.025346755981445,3.000000089406967,8.999999940395355,0.0033311843872070312,1.1096789421571884e-05,0.025346755981445312,0.0006424580351449549,1.6004886627197266,2.0499345660209656,0.014338970184326172
582,18.750658750534058,6.81059867143631,24.99999976158142,6.9999998807907104,6.24934196472168,39.05427551269531,0.18940114974975586,0.035872794687747955,17.15815633535385,5.222892343997955,24.99999976158142,6.9999998807907104,7.84184455871582,61.49452590942383,1.7771077156066895,3.158111810684204,24.96847540140152,7.023295164108276,24.99999976158142,6.9999998807907104,0.031524658203125,0.0009938040748238564,0.02329540252685547,0.0005426757852546871,3.2193715572357178,4.809476137161255,0.027410030364990234
1410,25.93049454689026,2.6669421195983887,0.0,0.0,25.93049430847168,672.3905639648438,2.6669421195983887,7.112580299377441,27.038890421390533,3.8068466186523438,0.0,0.0,27.038890838623047,731.1016235351562,3.8068466186523438,14.492081642150879,-5.94473272562027,8.0174720287323,0.0,0.0,5.944732666015625,35.339847564697266,8.017472267150879,64.27986145019531,14.298718214035034,15.422868728637695,6.981102466583252
485,3.3038004487752914,10.226371705532074,3.000000089406967,10.000000298023224,0.3038003444671631,0.09229464828968048,0.22637176513671875,0.05124417692422867,2.5351819843053818,9.556245148181915,3.000000089406967,10.000000298023224,0.46481800079345703,0.21605578064918518,0.4437551498413086,0.19691863656044006,2.720548152923584,10.04181182384491,3.000000089406967,10.000000298023224,0.279451847076416,0.07809333503246307,0.04181194305419922,0.001748238573782146,0.2650860548019409,0.4542865753173828,0.16063189506530762
204,3.1986953169107437,6.096354007720947,2.0000000596046448,6.000000178813934,1.198695421218872,1.4368706941604614,0.09635400772094727,0.009284094907343388,3.1142761409282684,3.22881543636322,2.0000000596046448,6.000000178813934,1.1142761707305908,1.241611361503601,2.7711844444274902,7.6794633865356445,3.9001457691192627,4.893900066614151,2.0000000596046448,6.000000178813934,1.9001457691192627,3.6105539798736572,1.106100082397461,1.2234573364257812,0.6475247144699097,1.9427303075790405,1.5031229257583618
1308,6.521522596478462,2.049420416355133,5.000000149011612,1.0000000298023224,1.5215225219726562,2.315030813217163,1.0494203567504883,1.101283073425293,9.34954458475113,3.663988769054413,5.000000149011612,1.0000000298023224,4.349544525146484,18.918537139892578,2.6639888286590576,7.096836566925049,4.549135118722916,1.3475980460643768,5.000000149011612,1.0000000298023224,0.4508647918701172,0.2032790631055832,0.3475980758666992,0.1208244189620018,1.2854714393615723,3.506766676902771,0.3992314338684082
945,0.47685733437538147,3.311173737049103,1.0000000298023224,4.0000001192092896,0.5231426954269409,0.2736782729625702,0.688826322555542,0.4744817018508911,2.96191643178463,2.454352006316185,1.0000000298023224,4.0000001192092896,1.961916446685791,3.849116086959839,1.5456480979919434,2.3890280723571777,0.8857298791408539,3.991507798433304,1.0000000298023224,4.0000001192092896,0.11427009105682373,0.013057653792202473,0.008492231369018555,7.211799675133079e-05,0.6059845089912415,1.7537822723388672,0.06138116121292114
643,8.964832127094269,2.3165823370218277,11.000000327825546,2.0000000596046448,2.035167694091797,4.141907691955566,0.31658244132995605,0.10022444278001785,2.9648703038692474,1.7077362090349197,11.000000327825546,2.0000000596046448,8.03512954711914,64.56330871582031,0.2922637462615967,0.08541809767484665,10.936805069446564,1.8327831327915192,11.000000327825546,2.0000000596046448,0.06319522857666016,0.003993636928498745,0.16721689701080322,0.027961490675807,1.1758750677108765,4.163696646690369,0.11520606279373169
1251,0.9704726189374924,0.8112121820449829,0.0,0.0,0.9704726338386536,0.9418171048164368,0.8112121820449829,0.6580651998519897,1.0896596610546112,0.8192196488380432,0.0,0.0,1.0896596908569336,1.1873582601547241,0.8192196488380432,0.671120822429657,0.5946812778711319,0.46701502799987793,0.0,0.0,0.5946812629699707,0.35364580154418945,0.46701502799987793,0.21810303628444672,0.8908424079418182,0.9544396698474884,0.5308481454849243
1522,2.561358690261841,3.052013874053955,3.000000089406967,2.0000000596046448,0.4386413097381592,0.19240619242191315,1.052013874053955,1.1067332029342651,7.083280518651009,4.601558029651642,3.000000089406967,2.0000000596046448,4.083280563354492,16.673179626464844,2.601558208465576,6.7681050300598145,2.066803202033043,3.1431385576725006,3.000000089406967,2.0000000596046448,0.9331967830657959,0.8708562254905701,1.1431386470794678,1.3067659139633179,0.7453275918960571,3.342419385910034,1.0381677150726318
1327,10.137693911790848,5.366103261709213,10.000000298023224,6.000000178813934,0.1376943588256836,0.018959736451506615,0.6338968276977539,0.4018251895904541,9.374519973993301,5.338878333568573,10.000000298023224,6.000000178813934,0.6254796981811523,0.39122486114501953,0.6611218452453613,0.43708208203315735,9.918391406536102,5.846027731895447,10.000000298023224,6.000000178813934,0.08160877227783203,0.0066599915735423565,0.15397214889526367,0.023707423359155655,0.38579559326171875,0.6433007717132568,0.11779046058654785
595,8.260007858276367,11.321675539016724,9.000000268220901,12.000000357627869,0.7399921417236328,0.5475883483886719,0.6783246994018555,0.4601244032382965,8.315402179956436,11.127992272377014,9.000000268220901,12.000000357627869,0.6845979690551758,0.4686743915081024,0.8720073699951172,0.7603968381881714,9.087553292512894,11.921726107597351,9.000000268220901,12.000000357627869,0.08755302429199219,0.007665532175451517,0.07827377319335938,0.006126783788204193,0.7091584205627441,0.7783026695251465,0.08291339874267578
700,6.347659662365913,4.024310678243637,10.000000298023224,4.0000001192092896,3.6523404121398926,13.339590072631836,0.024310588836669922,0.0005910047329962254,2.3260016664862633,1.7992090433835983,10.000000298023224,4.0000001192092896,7.6739983558654785,58.89025115966797,2.2007908821105957,4.843480587005615,9.650512039661407,3.99248668551445,10.000000298023224,4.0000001192092896,0.3494882583618164,0.12214203923940659,0.007513284683227539,5.6449447583872825e-05,1.8383255004882812,4.937394618988037,0.17850077152252197
1109,10.213110834360123,12.969536542892456,11.000000327825546,13.999999761581421,0.7868890762329102,0.6191944479942322,1.0304632186889648,1.0618544816970825,11.633868724107742,12.790128111839294,11.000000327825546,13.999999761581421,0.6338691711425781,0.4017901122570038,1.2098722457885742,1.4637908935546875,11.007048904895782,13.955024719238281,11.000000327825546,13.999999761581421,0.007048606872558594,4.968285793438554e-05,0.04497528076171875,0.002022775821387768,0.9086761474609375,0.9218707084655762,0.026011943817138672
1454,4.228896930813789,4.687202453613281,3.000000089406967,5.000000149011612,1.2288970947265625,1.510188102722168,0.31279754638671875,0.09784230589866638,5.198619648814201,4.133198916912079,3.000000089406967,5.000000149011612,2.198619842529297,4.833929061889648,0.8668012619018555,0.7513444423675537,3.8099688291549683,5.516513228416443,3.000000089406967,5.000000149011612,0.8099689483642578,0.6560496687889099,0.5165133476257324,0.26678603887557983,0.7708473205566406,1.5327105522155762,0.6632411479949951
1447,8.029701724648476,5.292572319507599,8.000000238418579,6.000000178813934,0.029702186584472656,0.0008822198724374175,0.7074275016784668,0.5004536509513855,7.9542882442474365,4.979523181915283,8.000000238418579,6.000000178813934,0.045711517333984375,0.0020895428024232388,1.0204768180847168,1.0413728952407837,7.980810642242432,5.952687740325928,8.000000238418579,6.000000178813934,0.01918935775756836,0.0003682314418256283,0.047312259674072266,0.0022384498734027147,0.3685648441314697,0.5330941677093506,0.03325080871582031
1573,12.529474675655365,12.651228427886963,12.000000357627869,12.999999403953552,0.5294742584228516,0.2803429961204529,0.3487710952758789,0.12164127826690674,11.71610015630722,12.336918473243713,12.000000357627869,12.999999403953552,0.28390026092529297,0.0805993601679802,0.6630802154541016,0.43967536091804504,12.03662109375,12.96549642086029,12.000000357627869,12.999999403953552,0.03662109375,0.001341104507446289,0.03450298309326172,0.0011904558632522821,0.43912267684936523,0.47349023818969727,0.03556203842163086
765,5.006784170866013,1.9473801255226135,8.000000238418579,1.0000000298023224,2.993216037750244,8.959342002868652,0.9473800659179688,0.8975290060043335,1.007890708744526,0.9034608155488968,8.000000238418579,1.0000000298023224,6.992109298706055,48.889591217041016,0.0965391993522644,0.009319816716015339,6.997151076793671,3.795201927423477,8.000000238418579,1.0000000298023224,1.0028491020202637,1.0057063102722168,2.7952020168304443,7.813154220581055,1.9702980518341064,3.5443242490291595,1.899025559425354
42,8.00022840499878,1.6007905006408691,4.0000001192092896,2.0000000596046448,4.0002288818359375,16.0018310546875,0.39920949935913086,0.15936821699142456,14.812550783157349,8.370383441448212,4.0000001192092896,2.0000000596046448,10.81255054473877,116.91124725341797,6.370383262634277,40.581783294677734,2.1766413152217865,4.550085157155991,4.0000001192092896,2.0000000596046448,1.8233587741851807,3.3246371746063232,2.5500850677490234,6.502933979034424,2.199719190597534,8.591466903686523,2.186721920967102
136,6.661197915673256,1.8128637969493866,11.000000327825546,2.0000000596046448,4.338801860809326,18.8252010345459,0.18713617324829102,0.035019949078559875,2.470768690109253,1.1266065835952759,11.000000327825546,2.0000000596046448,8.529231071472168,72.7477798461914,0.8733934164047241,0.7628160715103149,11.018471002578735,2.196733742952347,11.000000327825546,2.0000000596046448,0.01847076416015625,0.0003411691286601126,0.19673371315002441,0.03870415315032005,2.2629690170288086,4.701312243938446,0.10760223865509033
96,0.6869205683469772,0.7797501087188721,1.0000000298023224,1.0000000298023224,0.3130794167518616,0.09801872074604034,0.22024989128112793,0.04851001501083374,0.7260388433933258,0.5749355256557465,1.0000000298023224,1.0000000298023224,0.2739611864089966,0.07505473494529724,0.42506444454193115,0.1806797832250595,1.1778062134981155,0.7360735833644867,1.0000000298023224,1.0000000298023224,0.17780625820159912,0.03161506727337837,0.2639263868331909,0.06965713948011398,0.26666465401649475,0.34951281547546387,0.22086632251739502
316,12.328757911920547,3.621123284101486,16.000000476837158,4.0000001192092896,3.6712417602539062,13.478015899658203,0.3788766860961914,0.14354754984378815,9.188037067651749,4.328271508216858,16.000000476837158,4.0000001192092896,6.811963081359863,46.40283966064453,0.32827138900756836,0.10776210576295853,16.05951064825058,3.9955112040042877,16.000000476837158,4.0000001192092896,0.05951118469238281,0.0035415810998529196,0.004488706588745117,2.014848723774776e-05,2.025059223175049,3.570117235183716,0.031999945640563965
1371,26.326332092285156,11.329045057296753,28.000000834465027,11.0,1.6736679077148438,2.801164150238037,0.32904529571533203,0.1082708090543747,26.09045112133026,9.580336391925812,28.000000834465027,11.0,1.9095497131347656,3.6463801860809326,1.419663429260254,2.015444278717041,27.87525862455368,10.963718891143799,28.000000834465027,11.0,0.1247406005859375,0.015560217201709747,0.036281585693359375,0.0013163534458726645,1.001356601715088,1.6646065711975098,0.08051109313964844
301,7.703487932682037,9.887260437011719,7.000000208616257,10.000000298023224,0.7034878730773926,0.49489519000053406,0.11273956298828125,0.012710209004580975,6.465843066573143,8.379752695560455,7.000000208616257,10.000000298023224,0.5341567993164062,0.28532350063323975,1.6202468872070312,2.625200033187866,6.9856060445308685,9.99336314201355,7.000000208616257,10.000000298023224,0.014393806457519531,0.00020718167070299387,0.006636619567871094,4.40447183791548e-05,0.4081137180328369,1.0772018432617188,0.010515213012695312
